791,2017012,312,30,9,82764,3762
792,2017617,865,10,6,17178,2928
793,2018330,812,46,3,8169,111
794,2019201,45,29,1,2312,615
795,2020204,651,16,9,85959,8901
796,2019726,115,39,10,101370,4080
797,2019322,878,8,3,12222,2913
798,2018214,432,48,9,43704,2178
799,2017414,985,34,3,6705,2646
800,2019605,598,32,4,38212,3960
801,2018907,311,23,9,57663,7722
802,2018414,19,23,9,57663,7722
803,2018212,195,26,1,4966,744
804,2019306,517,29,6,13872,3690
805,2019124,100,35,9,73899,7056
806,2017229,998,16,1,9551,989
807,2020713,228,33,10,86560,70
808,2017501,123,38,4,37060,1132
809,2018901,431,34,8,17880,7056
810,2017316,487,39,6,60822,2448
811,2018524,181,35,9,73899,7056
812,2016915,298,46,4,10892,148
813,2020203,499,35,6,49266,4704
814,2018112,908,29,8,18496,4920
815,2019714,224,40,6,43470,5490
816,2016912,396,17,7,44366,2919
817,2017428,326,34,8,17880,7056
818,2017223,540,9,1,8971,358
819,2018727,750,19,4,36488,2432
820,2020816,198,11,7,31290,1134
821,2017324,785,45,3,10650,327
822,2018122,475,40,9,65205,8235
823,2017903,854,16,7,66857,6923
824,2020218,946,37,10,89180,3580
825,2018608,432,13,1,10237,628
826,2020009,724,1,3,12123,2409
827,2018707,326,27,3,24987,255
828,2020513,38,15,10,11180,7160
829,2019110,881,22,1,655,204
830,2017122,107,47,4,32408,868
831,2017408,785,3,8,17104,3048
832,2019328,476,41,6,15990,1332
833,2018114,285,32,6,57318,5940
834,2019704,615,2,5,7825,2250
835,2020627,396,11,3,13410,486
836,2018329,172,26,4,19864,2976
837,2017813,169,10,8,22904,3904
838,2019103,952,3,10,21380,3810
839,2019703,503,12,7,7385,700
840,2017126,706,38,4,37060,1132
841,2017205,616,3,6,12828,2286
842,2020106,896,1,5,20205,4015
843,2019115,601,3,3,6414,1143
844,2020829,266,34,8,17880,7056
845,2020505,51,9,7,62797,2506
846,2020501,172,19,1,9122,608
847,2019913,661,32,7,66871,6930
848,2017719,492,20,7,29288,3255
849,2019909,564,4,10,27780,8120
850,2019511,22,46,1,2723,37
851,2020428,598,13,5,51185,3140
852,2020831,794,11,6,26820,972
853,2020705,722,39,10,101370,4080
854,2020803,72,23,10,64070,8580
855,2016926,96,26,1,4966,744
856,2018510,634,34,9,20115,7938
857,2020530,521,39,9,91233,3672
858,2019718,73,43,3,28326,2757
859,2018910,114,44,1,3899,44
860,2019819,267,25,7,31220,5439
861,2018323,909,22,2,1310,408
862,2017408,384,44,1,3899,44
863,2018518,960,38,7,64855,1981
864,2018504,746,11,3,13410,486
865,2018502,741,45,9,31950,981
866,2019903,883,3,2,4276,762
867,2017618,593,5,2,11714,448
868,2020527,177,3,6,12828,2286
869,2018018,424,1,7,28287,5621
870,2019307,223,19,6,54732,3648
871,2018802,245,14,8,65760,192
872,2018330,844,46,3,8169,111
873,2020107,230,18,9,53991,90
874,2017108,675,49,7,2436,1701
875,2017612,284,9,1,8971,358
876,2020804,167,39,4,40548,1632
877,2020103,70,3,1,2138,381
878,2017601,83,17,8,50704,3336
879,2019726,335,18,7,41993,70
880,2018513,20,4,2,5556,1624
881,2020128,347,26,7,34762,5208
882,2020409,1,24,3,30090,1908
883,2018428,131,38,1,9265,283
884,2018313,481,27,4,33316,340
885,2018013,575,30,3,27588,1254
886,2020206,934,17,6,38028,2502
887,2019317,153,20,6,25104,2790
888,2019507,251,26,10,49660,7440
889,2018407,439,45,7,24850,763
890,2020327,697,20,8,33472,3720
891,2018909,214,26,2,9932,1488
892,2019215,943,4,2,5556,1624
893,2019321,505,29,9,20808,5535
894,2016930,437,14,10,82200,240
895,2020115,901,27,1,8329,85
896,2018423,25,1,3,12123,2409
897,2019802,777,12,4,4220,400
898,2020704,324,48,7,33992,1694
899,2019026,569,34,5,11175,4410
900,2019626,787,45,9,31950,981
901,2018505,257,35,10,82110,7840
902,2020105,290,35,10,82110,7840
903,2017630,422,5,10,58570,2240
904,2018117,619,4,8,22224,6496
905,2017106,547,3,8,17104,3048
906,2020303,35,14,2,16440,48
907,2018903,666,44,8,31192,352
908,2019609,420,18,9,53991,90
909,2020424,732,34,10,22350,8820
910,2020223,854,11,6,26820,972
911,2018702,40,11,1,4470,162
912,2020613,197,36,4,16076,1184
913,2017228,827,21,9,10764,4644
914,2020901,822,11,8,35760,1296
915,2019926,198,36,10,40190,2960
916,2018518,154,25,8,35680,6216
917,2019428,1,42,3,18603,1320
918,2018523,719,11,10,44700,1620
919,2018121,650,40,1,7245,915
920,2019730,531,17,5,31690,2085
921,2019808,143,26,10,49660,7440
922,2020512,118,36,10,40190,2960
923,2018130,770,22,7,4585,1428
924,2019128,345,18,3,17997,30
925,2018320,113,33,5,43280,35
926,2019920,159,38,10,92650,2830
927,2020626,288,13,8,81896,5024
928,2017710,355,32,1,9553,990
929,2019109,782,44,3,11697,132
930,2018205,794,3,7,14966,2667
931,2019521,93,40,1,7245,915
932,2020418,5,41,4,10660,888
933,2020801,295,38,7,64855,1981
934,2020702,274,20,7,29288,3255
935,2020425,514,8,8,32592,7768
936,2017103,688,40,7,50715,6405
937,2018817,685,46,1,2723,37
938,2020011,779,44,7,27293,308
939,2020701,544,42,1,6201,440
940,2018925,77,23,2,12814,1716
941,2018203,595,32,2,19106,1980
942,2017531,737,50,6,54336,5496
943,2019109,138,10,7,20041,3416
944,2017223,774,2,3,4695,1350
945,2020226,431,27,3,24987,255
946,2019317,200,46,1,2723,37
947,2020604,670,39,7,70959,2856
948,2017630,948,21,10,11960,5160
949,2018901,571,5,6,35142,1344
950,2019213,430,4,6,16668,4872
951,2018602,337,48,5,24280,1210
952,2017420,626,17,7,44366,2919
953,2020219,889,40,5,36225,4575
954,2017712,153,40,6,43470,5490
955,2017425,559,30,7,64372,2926
956,2019124,612,11,2,8940,324
957,2020717,50,27,8,66632,680
958,2019113,934,14,9,73980,216
959,2019728,651,32,8,76424,7920
960,2018517,529,8,7,28518,6797
961,2017915,742,27,5,41645,425
962,2019331,924,34,7,15645,6174
963,2017914,344,22,7,4585,1428
964,2018601,217,18,9,53991,90
965,2019208,562,28,8,7352,4816
966,2017515,214,7,5,20045,4060
967,2019926,849,32,7,66871,6930
968,2020308,591,46,8,21784,296
969,2017916,273,48,3,14568,726
970,2019129,31,49,4,1392,972
971,2020416,173,5,2,11714,448
972,2019401,828,16,2,19102,1978
973,2017717,844,23,3,19221,2574
974,2019102,859,16,4,38204,3956
975,2019927,830,31,9,37827,8379
976,2018621,735,43,4,37768,3676
977,2020120,510,50,9,81504,8244
978,2018212,895,34,8,17880,7056
979,2018012,396,10,5,14315,2440
980,2019009,688,18,6,35994,60
981,2020330,589,28,7,6433,4214
982,2018228,142,35,7,57477,5488
983,2019329,819,4,1,2778,812
984,2017927,941,50,5,45280,4580
985,2019321,365,20,3,12552,1395
986,2018110,726,50,10,90560,9160
987,2019424,90,9,6,53826,2148
988,2017911,249,11,6,26820,972
989,2020112,499,26,3,14898,2232
990,2019722,810,49,7,2436,1701
991,2019627,903,36,10,40190,2960
992,2017929,938,34,2,4470,1764
993,2020520,803,35,4,32844,3136
994,2019005,82,29,1,2312,615
995,2018831,991,42,7,43407,3080
996,2018112,971,17,8,50704,3336
997,2017229,994,34,6,13410,5292
998,2020519,389,20,8,33472,3720
999,2017026,997,45,10,35500,1090
1000,2017715,775,46,6,16338,222
1001,2020219,418,30,3,27588,1254
1002,2020125,961,13,2,20474,1256
1003,2020629,140,10,7,20041,3416
1004,2020208,629,39,4,40548,1632
1005,2019714,66,1,2,8082,1606
1006,2017801,606,8,4,16296,3884
1007,2017107,392,7,7,28063,5684
1008,2019524,6,30,3,27588,1254
1009,2017304,957,45,3,10650,327
1010,2018315,566,37,1,8918,358
1011,2018806,851,12,7,7385,700
1012,2020028,73,1,9,36369,7227
1013,2018302,539,41,2,5330,444
1014,2020406,999,41,9,23985,1998
1015,2019105,850,5,8,46856,1792
1016,2019714,310,22,9,5895,1836
1017,2017802,737,7,2,8018,1624
1018,2020212,7,26,1,4966,744
1019,2018119,571,49,1,348,243
1020,2020629,889,28,4,3676,2408
1021,2018623,800,46,1,2723,37
1022,2018018,720,12,5,5275,500
1023,2018526,995,23,7,44849,6006
1024,2017402,707,43,8,75536,7352
1025,2018805,861,4,3,8334,2436
1026,2017727,60,8,1,4074,971
1027,2019320,876,41,9,23985,1998
1028,2019607,926,49,3,1044,729
1029,2018225,76,4,8,22224,6496
1030,2018711,901,47,10,81020,2170
1031,2017229,385,24,4,40120,2544
1032,2019201,839,10,2,5726,976
1033,2017410,888,50,4,36224,3664
1034,2020716,514,35,5,41055,3920
1035,2019628,656,33,4,34624,28
1036,2017920,107,4,1,2778,812
1037,2017129,470,7,5,20045,4060
1038,2020411,813,41,10,26650,2220
1039,2020105,575,1,10,40410,8030
1040,2020218,338,37,10,89180,3580
1041,2017718,811,46,9,24507,333
1042,2018101,474,31,3,12609,2793
1043,2018806,214,21,9,10764,4644
1044,2018622,970,34,5,11175,4410
1045,2019220,188,50,6,54336,5496
1046,2017218,685,10,7,20041,3416
1047,2020107,467,5,5,29285,1120
1048,2019708,364,28,4,3676,2408
1049,2020118,994,1,10,40410,8030
1050,2019724,892,22,4,2620,816
1051,2020306,230,50,4,36224,3664
1052,2020626,170,19,4,36488,2432
1053,2018003,43,25,6,26760,4662
1054,2017525,167,35,2,16422,1568
1055,2018819,648,35,7,57477,5488
1056,2019218,660,40,5,36225,4575
1057,2019214,636,37,5,44590,1790
1058,2019812,298,44,9,35091,396
1059,2020817,303,6,10,58680,5730
1060,2019924,589,34,4,8940,3528
1061,2018126,929,38,3,27795,849
1062,2017929,599,14,3,24660,72
1063,2018324,290,30,6,55176,2508
1064,2018026,377,44,1,3899,44
1065,2017909,336,33,5,43280,35
1066,2018201,453,10,6,17178,2928
1067,2019019,398,31,7,29421,6517
1068,2020023,326,14,7,57540,168
1069,2018606,110,38,3,27795,849
1070,2018913,641,24,7,70210,4452
1071,2017730,594,7,8,32072,6496
1072,2018320,713,7,1,4009,812
1073,2019213,945,15,7,7826,5012
1074,2018816,727,31,5,21015,4655
1075,2019828,160,26,4,19864,2976
1076,2018525,520,39,8,81096,3264
1077,2020507,281,28,4,3676,2408
1078,2017722,707,12,10,10550,1000
1079,2020420,382,35,9,73899,7056
1080,2020822,571,37,7,62426,2506
1081,2019415,710,25,8,35680,6216
1082,2020208,412,17,8,50704,3336
1083,2017127,755,7,7,28063,5684
1084,2018511,39,10,3,8589,1464
1085,2019503,585,25,5,22300,3885
1086,2020321,542,20,6,25104,2790
1087,2017505,843,28,4,3676,2408
1088,2019205,260,5,2,11714,448
1089,2020429,370,8,7,28518,6797
1090,2017319,327,30,5,45980,2090
1091,2019607,92,40,7,50715,6405
1092,2019417,126,37,5,44590,1790
1093,2018508,475,1,2,8082,1606
1094,2018009,815,36,3,12057,888
1095,2020318,777,21,6,7176,3096
1096,2018512,947,43,2,18884,1838
1097,2017523,987,25,3,13380,2331
1098,2018920,788,11,8,35760,1296
1099,2020227,330,19,6,54732,3648
1100,2020419,551,16,4,38204,3956
1101,2018804,323,28,7,6433,4214
1102,2018922,313,34,6,13410,5292
1103,2017214,495,14,9,73980,216
1104,2020102,494,26,4,19864,2976
1105,2019221,895,30,5,45980,2090
1106,2019024,74,39,5,50685,2040
1107,2017830,490,35,1,8211,784
1108,2017622,999,21,6,7176,3096
1109,2019826,911,2,4,6260,1800
1110,2019211,512,19,4,36488,2432
1111,2017023,398,36,7,28133,2072
1112,2019226,677,24,4,40120,2544
1113,2019518,335,21,3,3588,1548
1114,2020214,958,42,3,18603,1320
1115,2018528,583,48,4,19424,968
1116,2017528,21,22,5,3275,1020
1117,2017602,222,43,10,94420,9190
1118,2018629,738,14,10,82200,240
1119,2020209,801,37,9,80262,3222
1120,2019113,560,44,5,19495,220
1121,2019417,516,30,10,91960,4180
1122,2019613,982,39,5,50685,2040
1123,2017111,957,38,1,9265,283
1124,2017316,57,32,2,19106,1980
1125,2019626,325,11,6,26820,972
1126,2017620,790,41,8,21320,1776
1127,2018031,913,26,8,39728,5952
1128,2018409,187,39,4,40548,1632
1129,2017511,909,18,6,35994,60
1130,2017211,490,48,6,29136,1452
1131,2020030,7,30,8,73568,3344
1132,2017123,534,4,4,11112,3248
1133,2019811,961,47,5,40510,1085
1134,2019224,145,8,1,4074,971
1135,2020108,248,49,4,1392,972
1136,2018524,365,37,3,26754,1074
1137,2018217,828,31,10,42030,9310
1138,2017509,127,5,4,23428,896
1139,2019021,600,9,10,89710,3580
1140,2020813,616,23,3,19221,2574
1141,2018221,234,24,6,60180,3816
1142,2020511,918,15,10,11180,7160
1143,2020902,796,22,3,1965,612
1144,2019224,746,20,6,25104,2790
1145,2019126,196,26,7,34762,5208
1146,2019925,809,17,9,57042,3753
1147,2020614,357,45,5,17750,545
1148,2019204,857,1,10,40410,8030
1149,2018413,901,6,7,41076,4011
1150,2019713,502,39,1,10137,408
1151,2020318,432,43,8,75536,7352
1152,2019102,956,40,6,43470,5490
1153,2019404,315,16,6,57306,5934
1154,2017314,257,4,9,25002,7308
1155,2020618,65,5,8,46856,1792
1156,2017225,755,6,7,41076,4011
1157,2019215,857,13,3,30711,1884
1158,2017712,730,26,10,49660,7440
1159,2017330,529,47,10,81020,2170
1160,2019825,695,15,5,5590,3580
1161,2018401,676,18,7,41993,70
1162,2019010,957,48,2,9712,484
1163,2019509,633,11,9,40230,1458
1164,2016904,831,37,10,89180,3580
1165,2020721,607,22,4,2620,816
1166,2017615,217,45,7,24850,763
1167,2020310,112,37,8,71344,2864
1168,2018303,975,20,3,12552,1395
1169,2020408,705,4,10,27780,8120
1170,2017603,152,41,6,15990,1332
1171,2019919,542,34,6,13410,5292
1172,2017130,33,28,2,1838,1204
1173,2016918,767,34,6,13410,5292
1174,2020024,28,43,9,84978,8271
1175,2020327,863,24,8,80240,5088
1176,2019629,970,23,2,12814,1716
1177,2017316,38,49,9,3132,2187
1178,2019023,817,24,7,70210,4452
1179,2017830,216,18,9,53991,90
1180,2019422,327,41,4,10660,888
1181,2017526,827,48,5,24280,1210
1182,2020824,722,4,1,2778,812
1183,2017806,926,44,1,3899,44
1184,2017023,541,9,4,35884,1432
1185,2019814,338,19,9,82098,5472
1186,2017106,893,48,4,19424,968
1187,2020306,571,20,4,16736,1860
1188,2019128,359,29,9,20808,5535
1189,2017017,594,48,1,4856,242
1190,2020206,150,6,6,35208,3438
1191,2018211,219,4,3,8334,2436
1192,2018914,920,49,3,1044,729
1193,2020804,5,5,2,11714,448
1194,2018926,121,34,5,11175,4410
1195,2019622,462,8,3,12222,2913
1196,2017227,942,9,8,71768,2864
1197,2020214,868,20,5,20920,2325
1198,2017108,901,12,4,4220,400
1199,2017522,201,28,10,9190,6020
1200,2019617,734,2,9,14085,4050
1201,2017220,894,3,6,12828,2286
1202,2020421,921,25,9,40140,6993
1203,2020211,291,5,4,23428,896
1204,2020617,578,10,3,8589,1464
1205,2019731,643,32,10,95530,9900
1206,2020716,892,5,2,11714,448
1207,2019824,528,2,4,6260,1800
1208,2018120,642,39,8,81096,3264
1209,2017118,889,20,5,20920,2325
1210,2019121,115,15,4,4472,2864
1211,2020121,31,36,8,32152,2368
1212,2019017,276,46,10,27230,370
1213,2020422,4,29,9,20808,5535
1214,2019104,290,14,1,8220,24
1215,2020529,174,30,4,36784,1672
1216,2017514,933,40,2,14490,1830
1217,2019209,264,17,6,38028,2502
1218,2019316,150,45,3,10650,327
1219,2020415,948,24,1,10030,636
1220,2019808,54,40,10,72450,9150
1221,2016929,34,35,2,16422,1568
1222,2017606,651,22,8,5240,1632
1223,2020211,119,24,4,40120,2544
1224,2017721,545,36,3,12057,888
1225,2019925,700,35,1,8211,784
1226,2017404,53,41,10,26650,2220
1227,2019922,846,44,7,27293,308
1228,2017604,896,43,8,75536,7352
1229,2017720,394,31,9,37827,8379
1230,2019807,906,16,10,95510,9890
1231,2018401,745,35,10,82110,7840
1232,2017215,813,50,8,72448,7328
1233,2020216,503,43,4,37768,3676
1234,2017130,615,8,7,28518,6797
1235,2017907,910,43,1,9442,919
1236,2020221,854,16,4,38204,3956
1237,2018327,466,15,6,6708,4296
1238,2019010,105,49,2,696,486
1239,2018127,695,36,10,40190,2960
1240,2018010,95,5,4,23428,896
1241,2017206,322,41,5,13325,1110
1242,2020104,459,36,1,4019,296
1243,2020706,121,18,10,59990,100
1244,2019513,556,30,8,73568,3344
1245,2018412,220,4,6,16668,4872
1246,2018315,324,40,8,57960,7320
1247,2017219,668,14,1,8220,24
1248,2019024,521,2,10,15650,4500
1249,2019316,167,36,3,12057,888
1250,2018401,886,45,4,14200,436
1251,2020326,900,41,2,5330,444
1252,2018529,488,12,9,9495,900
1253,2020625,978,8,4,16296,3884
1254,2018327,520,21,6,7176,3096
1255,2020701,656,47,1,8102,217
1256,2016910,51,46,9,24507,333
1257,2020623,292,21,5,5980,2580
1258,2018119,280,12,1,1055,100
1259,2018217,937,12,1,1055,100
1260,2018617,720,44,10,38990,440
1261,2018712,68,18,2,11998,20
1262,2017210,527,35,8,65688,6272
1263,2018711,461,27,10,83290,850
1264,2017913,862,13,4,40948,2512
1265,2020105,6,6,9,52812,5157
1266,2020416,524,11,4,17880,648
1267,2020111,334,13,6,61422,3768
1268,2019403,55,30,1,9196,418
1269,2018903,286,49,3,1044,729
1270,2017131,502,9,3,26913,1074
1271,2017226,836,15,3,3354,2148
1272,2018408,578,29,6,13872,3690
1273,2018915,224,34,5,11175,4410
1274,2019703,358,15,5,5590,3580
1275,2017510,430,2,7,10955,3150
1276,2017115,897,11,4,17880,648
1277,2018226,604,30,8,73568,3344
1278,2020005,304,22,4,2620,816
1279,2020603,135,46,3,8169,111
1280,2018429,115,36,1,4019,296
1281,2020702,15,7,4,16036,3248
1282,2019711,906,24,8,80240,5088
1283,2018718,408,7,3,12027,2436
1284,2016929,673,11,4,17880,648
1285,2019310,947,50,1,9056,916
1286,2018914,519,18,7,41993,70
1287,2017602,85,17,3,19014,1251
1288,2020121,828,27,8,66632,680
1289,2019327,612,46,3,8169,111
1290,2018002,989,38,2,18530,566
1291,2019822,687,14,1,8220,24
1292,2018031,795,38,6,55590,1698
1293,2017031,995,29,1,2312,615
1294,2020215,222,17,8,50704,3336
1295,2018318,644,27,6,49974,510
1296,2019813,505,21,4,4784,2064
1297,2017808,697,9,10,89710,3580
1298,2020102,62,47,8,64816,1736
1299,2019525,299,49,10,3480,2430
1300,2017401,771,45,7,24850,763
1301,2020601,909,16,9,85959,8901
1302,2017418,893,19,8,72976,4864
1303,2020607,504,15,8,8944,5728
1304,2020723,831,44,7,27293,308
1305,2019221,107,32,10,95530,9900
1306,2017611,682,3,8,17104,3048
1307,2017419,472,44,6,23394,264
1308,2018508,701,42,10,62010,4400
1309,2017109,179,2,1,1565,450
1310,2020420,904,31,9,37827,8379
1311,2017115,201,3,5,10690,1905
1312,2019131,516,49,6,2088,1458
1313,2018416,187,44,5,19495,220
1314,2017619,745,32,5,47765,4950
1315,2019216,979,21,4,4784,2064
1316,2019229,521,29,7,16184,4305
1317,2019410,527,39,8,81096,3264
1318,2019104,930,3,9,19242,3429
1319,2020523,290,30,1,9196,418
1320,2019511,54,25,5,22300,3885
1321,2019731,761,3,5,10690,1905
1322,2017303,517,6,5,29340,2865
1323,2018311,639,6,1,5868,573
1324,2020624,395,27,2,16658,170
1325,2017717,898,43,9,84978,8271
1326,2018118,698,12,9,9495,900
1327,2018731,487,12,5,5275,500
1328,2018712,361,37,3,26754,1074
1329,2020724,72,48,10,48560,2420
1330,2020807,800,20,1,4184,465
1331,2019730,758,2,7,10955,3150
1332,2020326,963,10,5,14315,2440
1333,2020219,850,9,2,17942,716
1334,2017821,166,48,4,19424,968
1335,2018720,74,27,9,74961,765
1336,2019027,260,50,9,81504,8244
1337,2019108,212,26,4,19864,2976
1338,2019310,923,50,2,18112,1832
1339,2017024,1,25,2,8920,1554
1340,2017825,940,50,6,54336,5496
1341,2020112,702,31,7,29421,6517
1342,2017203,286,11,9,40230,1458
1343,2018804,855,43,10,94420,9190
1344,2018206,501,9,3,26913,1074
1345,2018102,953,20,3,12552,1395
1346,2019101,940,16,10,95510,9890
1347,2019221,348,5,9,52713,2016
1348,2019824,164,6,1,5868,573
1349,2020102,115,14,10,82200,240
1350,2018019,549,6,10,58680,5730
1351,2019208,101,26,8,39728,5952
1352,2017102,294,25,7,31220,5439
1353,2020403,11,21,2,2392,1032
1354,2018505,106,21,10,11960,5160
1355,2017821,182,26,8,39728,5952
1356,2018409,264,18,5,29995,50
1357,2017124,283,26,9,44694,6696
1358,2017731,522,1,5,20205,4015
1359,2018127,808,9,5,44855,1790
1360,2018806,799,50,6,54336,5496
1361,2019630,858,34,10,22350,8820
1362,2018710,67,8,10,40740,9710
1363,2018927,897,5,8,46856,1792
1364,2017414,634,6,1,5868,573
1365,2020009,891,18,3,17997,30
1366,2019704,603,30,7,64372,2926
1367,2017925,196,20,10,41840,4650
1368,2019429,883,44,3,11697,132
1369,2018702,710,3,3,6414,1143
1370,2019216,209,39,10,101370,4080
1371,2018612,99,38,3,27795,849
1372,2020114,427,40,1,7245,915
1373,2017209,774,7,6,24054,4872
1374,2020406,810,7,1,4009,812
1375,2017715,32,37,8,71344,2864
1376,2020020,332,27,2,16658,170
1377,2018219,595,23,2,12814,1716
1378,2020716,390,50,4,36224,3664
1379,2017702,749,15,2,2236,1432
1380,2018724,489,3,7,14966,2667
1381,2019413,163,19,3,27366,1824
1382,2019020,472,27,5,41645,425
1383,2020118,850,8,4,16296,3884
1384,2017912,131,48,9,43704,2178
1385,2019128,868,41,1,2665,222
1386,2020814,727,37,3,26754,1074
1387,2018602,33,14,5,41100,120
1388,2018207,841,50,7,63392,6412
1389,2019118,262,48,10,48560,2420
1390,2018324,290,30,10,91960,4180
1391,2018126,371,4,2,5556,1624
1392,2018114,105,8,4,16296,3884
1393,2017115,648,30,8,73568,3344
1394,2017619,802,42,1,6201,440
1395,2017408,442,34,10,22350,8820
1396,2019812,253,7,9,36081,7308
1397,2020020,489,17,7,44366,2919
1398,2018411,81,48,5,24280,1210
1399,2018503,377,11,4,17880,648
1400,2019814,355,30,2,18392,836
1401,2016922,212,47,8,64816,1736
1402,2020814,251,28,5,4595,3010
1403,2020805,518,43,7,66094,6433
1404,2020105,818,5,6,35142,1344
1405,2019112,334,39,7,70959,2856
1406,2020730,934,28,5,4595,3010
1407,2019229,30,4,10,27780,8120
1408,2019426,455,21,5,5980,2580
1409,2017501,125,50,8,72448,7328
1410,2020119,951,29,5,11560,3075
1411,2018327,738,32,3,28659,2970
1412,2019522,592,7,5,20045,4060
1413,2018626,918,43,7,66094,6433
1414,2018218,578,45,3,10650,327
1415,2019422,424,17,1,6338,417
1416,2019611,878,36,3,12057,888
1417,2017514,987,14,5,41100,120
1418,2018904,609,31,8,33624,7448
1419,2019016,806,45,6,21300,654
1420,2018820,221,15,7,7826,5012
1421,2018714,400,40,1,7245,915
1422,2019006,901,50,4,36224,3664
1423,2020025,616,13,3,30711,1884
1424,2020901,886,22,2,1310,408
1425,2019124,576,36,7,28133,2072
1426,2020410,695,13,2,20474,1256
1427,2020613,358,33,2,17312,14
1428,2017926,613,15,7,7826,5012
1429,2019101,735,11,1,4470,162
1430,2020726,205,22,5,3275,1020
1431,2019120,581,28,10,9190,6020
1432,2018029,815,7,3,12027,2436
1433,2020022,999,47,8,64816,1736
1434,2019703,808,21,2,2392,1032
1435,2018920,476,3,7,14966,2667
1436,2017525,348,28,8,7352,4816
1437,2019313,375,36,2,8038,592
1438,2020213,436,25,2,8920,1554
1439,2018514,136,12,4,4220,400
1440,2019914,226,25,2,8920,1554
1441,2020301,342,49,3,1044,729
1442,2020426,729,15,5,5590,3580
1443,2019019,215,8,5,20370,4855
1444,2018012,223,17,7,44366,2919
1445,2018511,341,30,3,27588,1254
1446,2017115,706,22,7,4585,1428
1447,2020123,815,31,6,25218,5586
1448,2019507,493,9,10,89710,3580
1449,2019712,176,19,3,27366,1824
1450,2020604,619,14,1,8220,24
1451,2020423,273,10,1,2863,488
1452,2020504,395,50,10,90560,9160
1453,2017524,87,48,9,43704,2178
1454,2018223,301,39,1,10137,408
1455,2017305,496,46,10,27230,370
1456,2018924,509,44,8,31192,352
1457,2019628,174,26,6,29796,4464
1458,2017603,287,27,5,41645,425
1459,2018207,72,1,10,40410,8030
1460,2020426,202,26,4,19864,2976
1461,2020220,368,4,5,13890,4060
1462,2019430,396,36,8,32152,2368
1463,2020011,582,21,10,11960,5160
1464,2017401,970,10,5,14315,2440
1465,2018602,397,26,9,44694,6696
1466,2020808,838,42,2,12402,880
1467,2018707,183,4,5,13890,4060
1468,2017009,810,43,1,9442,919
1469,2017129,68,24,8,80240,5088
1470,2020013,201,13,9,92133,5652
1471,2020022,740,13,9,92133,5652
1472,2017505,252,36,3,12057,888
1473,2018031,145,29,3,6936,1845
1474,2017813,573,37,2,17836,716
1475,2018125,169,43,3,28326,2757
1476,2020820,556,8,1,4074,971
1477,2020404,359,40,7,50715,6405
1478,2020004,141,39,4,40548,1632
1479,2017019,859,25,2,8920,1554
1480,2017925,937,29,8,18496,4920
1481,2018315,571,1,1,4041,803
1482,2020004,873,44,7,27293,308
1483,2018320,247,43,3,28326,2757
1484,2019808,2,26,9,44694,6696
1485,2017428,257,16,2,19102,1978
1486,2019425,714,40,9,65205,8235
1487,2018320,538,48,9,43704,2178
1488,2020517,660,36,10,40190,2960
1489,2020230,775,12,2,2110,200
1490,2017915,94,39,1,10137,408
1491,2020328,967,34,8,17880,7056
1492,2018211,123,23,6,38442,5148
1493,2017505,491,34,8,17880,7056
1494,2017723,114,24,2,20060,1272
1495,2019923,783,8,10,40740,9710
1496,2019112,235,26,5,24830,3720
1497,2020207,649,5,2,11714,448
1498,2018426,365,11,10,44700,1620
1499,2019217,778,33,7,60592,49
1500,2019919,397,43,6,56652,5514
1501,2020624,559,42,5,31005,2200
1502,2018816,633,1,5,20205,4015
1503,2018117,546,17,10,63380,4170
1504,2018721,272,49,10,3480,2430
1505,2019824,51,14,4,32880,96
1506,2016925,58,36,6,24114,1776
1507,2019504,329,25,10,44600,7770
1508,2017826,928,35,5,41055,3920
1509,2020109,904,6,6,35208,3438
1510,2019324,170,47,8,64816,1736
1511,2020206,955,6,8,46944,4584
1512,2017108,683,6,5,29340,2865
1513,2019831,999,32,2,19106,1980
1514,2017930,260,43,2,18884,1838
1515,2020820,868,15,4,4472,2864
1516,2020202,21,48,9,43704,2178
1517,2020118,784,32,9,85977,8910
1518,2017611,464,32,4,38212,3960
1519,2017105,797,11,3,13410,486
1520,2018201,29,49,3,1044,729
1521,2020202,70,6,6,35208,3438
1522,2020813,707,25,4,17840,3108
1523,2017213,747,36,10,40190,2960
1524,2018131,891,23,9,57663,7722
1525,2019909,325,32,2,19106,1980
1526,2017131,732,30,5,45980,2090
1527,2020327,222,32,4,38212,3960
1528,2018622,592,41,1,2665,222
1529,2017011,950,50,2,18112,1832
1530,2017625,798,15,3,3354,2148
1531,2020319,711,32,10,95530,9900
1532,2017015,185,34,2,4470,1764
1533,2017407,961,44,10,38990,440
1534,2017819,794,37,3,26754,1074
1535,2018625,560,42,3,18603,1320
1536,2017419,943,25,2,8920,1554
1537,2020331,324,42,1,6201,440
1538,2020203,224,49,7,2436,1701
1539,2016927,891,39,7,70959,2856
1540,2018428,268,32,10,95530,9900
1541,2019727,161,16,8,76408,7912
1542,2019213,533,45,8,28400,872
1543,2019729,501,21,2,2392,1032
1544,2018625,932,26,7,34762,5208
1545,2019209,260,7,6,24054,4872
1546,2018006,499,2,9,14085,4050
1547,2018505,128,19,5,45610,3040
1548,2018119,707,23,6,38442,5148
1549,2017412,371,47,8,64816,1736
1550,2018104,501,29,8,18496,4920
